date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
6/24/2018,19178,1268,3855,1771,2308,822,91,63,21,16,172,52,68,13,0.015504249,1.2598,7380,5858,474.770000,475.360000,426.470000,457.670000,2490579968,47601897472
6/25/2018,15527,1711,3485,1655,1672,606,121,81,21,13,216,46,70,11,0.011465886,1.2424,6842,5507,455.940000,470.340000,448.900000,460.310000,4007950080,45723099136
6/26/2018,16413,1878,3590,1691,1769,641,122,91,21,11,215,45,90,18,0.014803337,1.2339,7064,5725,460.730000,461.210000,432.770000,432.770000,1356560000,46213595136
6/27/2018,17015,1874,3748,1796,1733,616,106,78,32,16,199,55,108,16,0.014025001,1.1672,6946,5951,432.240000,444.240000,424.840000,442.360000,1368940032,43364880384
6/28/2018,16024,1786,3607,1631,1670,571,126,102,23,16,242,45,81,12,0.009277535,1.2576,7220,5741,442.290000,443.620000,419.680000,422.360000,1360790016,44381904896
6/29/2018,19810,1748,4265,1917,2093,805,115,90,22,15,171,37,101,10,0.010847297,1.1992,7494,6249,422.590000,441.790000,407.950000,436.010000,1564499968,42413408256
6/30/2018,13698,1347,2839,1278,1415,469,79,61,15,2,169,31,48,7,0.010238299,1.1672,5991,5133,436.210000,458.800000,436.210000,455.180000,1475939968,43789488128
7/1/2018,10615,1041,2266,987,1122,425,83,61,18,8,111,25,33,5,0.009535641,1.2220,5108,4180,455.240000,457.140000,446.390000,453.920000,1511730048,45709529088
7/2/2018,14106,1736,3091,1425,1402,503,95,70,17,9,178,32,72,13,0.008882814,1.2206,6529,5349,453.820000,479.130000,447.110000,475.350000,1625789952,45576421376
7/3/2018,15560,1768,3332,1512,1392,497,99,76,26,13,235,59,80,9,0.009884088,1.1749,6409,5455,475.390000,483.850000,462.580000,464.200000,1683939968,47751659520
7/4/2018,13311,1698,2823,1259,1406,536,101,79,20,7,236,56,73,11,0.011453609,1.1486,5734,4992,464.150000,481.440000,455.180000,467.320000,1549769984,46632648704
7/5/2018,12390,1743,2878,1399,1298,478,90,62,20,10,200,34,66,11,0.009552298,1.1359,5423,4774,467.290000,483.230000,464.630000,474.410000,1828610048,46957277184
7/6/2018,12395,1640,2808,1322,1363,545,100,70,20,8,147,34,67,8,0.009962192,1.1601,5370,4629,474.360000,479.650000,457.610000,474.010000,1627609984,47677440000
7/7/2018,10282,1153,2293,1090,1120,413,74,50,12,8,153,40,53,10,0.012677065,1.1732,4613,3932,474.060000,491.660000,466.840000,491.660000,1358360064,47656947712
7/8/2018,11029,1117,2300,1034,1167,436,75,58,16,9,157,35,43,5,0.012465073,1.1839,4867,4111,492.070000,503.200000,488.420000,489.120000,1344560000,49477697536
7/9/2018,12322,1835,2760,1267,1246,472,107,76,17,6,187,49,95,24,0.006084152,1.1892,5626,4731,488.880000,490.850000,475.170000,476.680000,1533799936,49166921728
7/10/2018,14574,1768,3401,1641,1519,571,106,84,18,10,185,30,116,19,0.011131143,1.1433,5879,5142,476.160000,478.320000,433.960000,434.420000,1789069952,47897903104
7/11/2018,12355,1729,2787,1280,1200,442,89,65,22,11,188,45,88,10,0.009694614,1.1478,5559,4843,434.520000,447.320000,429.510000,446.520000,1422470016,43717398528
7/12/2018,13960,1726,3163,1534,1470,565,110,82,19,10,189,47,74,8,0.007321458,1.1920,6053,5078,446.500000,446.500000,422.810000,430.070000,1495440000,44932661248
7/13/2018,12528,1814,2903,1392,1381,542,110,94,16,8,214,52,74,8,0.013961484,1.1747,5521,4700,430.740000,442.360000,430.740000,434.030000,1489670016,43355430912
7/14/2018,10215,1301,2250,1059,1144,456,90,79,21,11,157,43,67,9,0.008295223,1.1981,4748,3963,434.510000,439.430000,431.470000,436.090000,1235820032,43743715328
7/15/2018,10244,998,2115,965,1300,543,75,58,15,11,133,35,43,10,0.009517815,1.1437,4378,3828,435.880000,454.000000,433.920000,449.850000,1350160000,43890753536
7/16/2018,13456,1759,2987,1445,1409,531,95,69,21,12,200,53,66,11,0.010059089,1.1393,5707,5009,450.420000,480.660000,446.800000,480.660000,1858680064,45364322304
7/17/2018,16688,2027,3568,1636,1400,480,119,91,18,9,223,52,69,7,0.007538291,1.1615,6942,5977,480.080000,508.780000,468.920000,501.000000,2288100096,48360497152
7/18/2018,15290,1994,3146,1381,1431,461,108,75,23,13,229,49,57,6,0.006326936,1.1193,6427,5742,500.840000,513.430000,474.360000,480.510000,2371559936,50462244864
7/19/2018,13375,1830,2935,1339,1360,496,113,79,17,9,194,45,83,4,0.009095637,1.1446,5809,5075,480.630000,483.240000,465.140000,469.620000,2068739968,48435744768
